,Country,Year,Num of Systems,RMax,RPeak,Total Cores,GDPpC,HDI,Q1,Q2,Q3,Q4,Top10,Cluster
387,Country: Taiwan,Year: 2008,Num of Systems: 6,RMax: 7,RPeak: 8,Total Cores: 9,,,Q1: 4,Q2: 4,Q3: 5,Q4: 5,Top10: 4,cluster_2
388,Country: Brazil,Year: 2008,Num of Systems: 5,RMax: 7,RPeak: 7,Total Cores: 8,GDPpC: 9,HDI: 9,Q1: 5,Q2: 4,Q3: 3,Q4: 4,Top10: 6,cluster_2
389,Country: Ireland,Year: 2008,Num of Systems: 10,RMax: 8,RPeak: 9,Total Cores: 10,GDPpC: 2,HDI: 2,Q1: 9,Q2: 9,Q3: 10,Q4: 10,Top10: 9,cluster_2
390,Country: Israel,Year: 2008,Num of Systems: 10,RMax: 8,RPeak: 6,Total Cores: 7,GDPpC: 6,HDI: 5,Q1: 6,Q2: 7,Q3: 7,Q4: 7,Top10: 6,cluster_2
391,Country: Bulgaria,Year: 2008,Num of Systems: 10,RMax: 9,RPeak: 10,Total Cores: 6,GDPpC: 9,HDI: 8,Q1: 10,Q2: 10,Q3: 10,Q4: 10,Top10: 10,cluster_2
392,Country: South Africa,Year: 2008,Num of Systems: 9,RMax: 9,RPeak: 9,Total Cores: 6,GDPpC: 10,HDI: 10,Q1: 9,Q2: 9,Q3: 8,Q4: 8,Top10: 9,cluster_2
393,Country: Australia,Year: 2008,Num of Systems: 9,RMax: 9,RPeak: 8,Total Cores: 9,GDPpC: 3,HDI: 1,Q1: 2,Q2: 2,Q3: 4,Q4: 4,Top10: 2,cluster_2
394,Country: Malaysia,Year: 2008,Num of Systems: 9,RMax: 10,RPeak: 9,Total Cores: 9,GDPpC: 9,HDI: 9,Q1: 10,Q2: 10,Q3: 9,Q4: 7,Top10: 10,cluster_2
395,Country: Finland,Year: 2008,Num of Systems: 8,RMax: 5,RPeak: 5,Total Cores: 5,GDPpC: 3,HDI: 3,Q1: 7,Q2: 7,Q3: 8,Q4: 8,Top10: 7,cluster_2
396,Country: Mexico,Year: 2008,Num of Systems: 8,RMax: 10,RPeak: 10,Total Cores: 10,GDPpC: 8,HDI: 9,Q1: 8,Q2: 8,Q3: 7,Q4: 6,Top10: 9,cluster_2
397,Country: South Korea,Year: 2008,Num of Systems: 7,RMax: 10,RPeak: 10,Total Cores: 10,GDPpC: 7,HDI: 6,Q1: 3,Q2: 3,Q3: 3,Q4: 4,Top10: 4,cluster_2
398,Country: Slovenia,Year: 2008,Num of Systems: 7,RMax: 6,RPeak: 7,Total Cores: 8,GDPpC: 7,HDI: 6,Q1: 10,Q2: 10,Q3: 10,Q4: 10,Top10: 10,cluster_2
399,Country: Japan,Year: 2009,Num of Systems: 1,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 4,HDI: 6,Q1: 1,Q2: 1,Q3: 1,Q4: 1,Top10: 1,cluster_2
400,Country: Canada,Year: 2009,Num of Systems: 1,RMax: 1,RPeak: 1,Total Cores: 2,GDPpC: 4,HDI: 4,Q1: 1,Q2: 1,Q3: 2,Q4: 3,Top10: 1,cluster_2
401,Country: Russian Federation,Year: 2009,Num of Systems: 2,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 9,HDI: 9,Q1: 7,Q2: 6,Q3: 4,Q4: 1,Top10: 7,cluster_2
402,Country: New Zealand,Year: 2009,Num of Systems: 2,RMax: 3,RPeak: 2,Total Cores: 2,GDPpC: 6,HDI: 4,Q1: 9,Q2: 8,Q3: 9,Q4: 9,Top10: 9,cluster_2
403,Country: Austria,Year: 2009,Num of Systems: 1,RMax: 4,RPeak: 5,Total Cores: 4,GDPpC: 2,HDI: 5,Q1: 6,Q2: 6,Q3: 6,Q4: 6,Top10: 6,cluster_2
404,Country: Sweden,Year: 2009,Num of Systems: 2,RMax: 2,RPeak: 2,Total Cores: 3,GDPpC: 3,HDI: 3,Q1: 4,Q2: 4,Q3: 6,Q4: 6,Top10: 4,cluster_2
405,Country: Italy,Year: 2009,Num of Systems: 3,RMax: 4,RPeak: 4,Total Cores: 5,GDPpC: 5,HDI: 7,Q1: 1,Q2: 1,Q3: 2,Q4: 2,Top10: 1,cluster_2
406,Country: Spain,Year: 2009,Num of Systems: 3,RMax: 4,RPeak: 4,Total Cores: 3,GDPpC: 6,HDI: 7,Q1: 2,Q2: 2,Q3: 2,Q4: 2,Top10: 2,cluster_2
407,Country: Switzerland,Year: 2009,Num of Systems: 4,RMax: 2,RPeak: 2,Total Cores: 2,GDPpC: 1,HDI: 1,Q1: 4,Q2: 5,Q3: 5,Q4: 5,Top10: 3,cluster_2
408,Country: Saudi Arabia,Year: 2009,Num of Systems: 4,RMax: 2,RPeak: 3,Total Cores: 1,GDPpC: 8,HDI: 8,Q1: 10,Q2: 10,Q3: 10,Q4: 10,Top10: 10,cluster_2
409,Country: India,Year: 2009,Num of Systems: 5,RMax: 5,RPeak: 4,Total Cores: 4,GDPpC: 10,HDI: 10,Q1: 3,Q2: 2,Q3: 1,Q4: 1,Top10: 4,cluster_2
410,Country: Netherlands,Year: 2009,Num of Systems: 5,RMax: 5,RPeak: 5,Total Cores: 5,GDPpC: 2,HDI: 2,Q1: 2,Q2: 4,Q3: 4,Q4: 4,Top10: 2,cluster_2
411,Country: Poland,Year: 2009,Num of Systems: 4,RMax: 6,RPeak: 6,Total Cores: 6,GDPpC: 8,HDI: 8,Q1: 6,Q2: 4,Q3: 4,Q4: 3,Top10: 8,cluster_2
412,Country: Israel,Year: 2009,Num of Systems: 7,RMax: 7,RPeak: 6,Total Cores: 6,GDPpC: 7,HDI: 6,Q1: 5,Q2: 6,Q3: 6,Q4: 7,Top10: 5,cluster_2
413,Country: Norway,Year: 2009,Num of Systems: 6,RMax: 6,RPeak: 7,Total Cores: 7,GDPpC: 1,HDI: 1,Q1: 7,Q2: 7,Q3: 7,Q4: 8,Top10: 7,cluster_2
414,Country: Finland,Year: 2009,Num of Systems: 6,RMax: 6,RPeak: 6,Total Cores: 6,GDPpC: 2,HDI: 3,Q1: 6,Q2: 7,Q3: 8,Q4: 7,Top10: 6,cluster_2
415,Country: South Korea,Year: 2009,Num of Systems: 6,RMax: 3,RPeak: 3,Total Cores: 4,GDPpC: 7,HDI: 7,Q1: 3,Q2: 3,Q3: 3,Q4: 4,Top10: 3,cluster_2
416,Country: Australia,Year: 2009,Num of Systems: 10,RMax: 10,RPeak: 9,Total Cores: 9,GDPpC: 4,HDI: 1,Q1: 2,Q2: 2,Q3: 3,Q4: 4,Top10: 2,cluster_2
417,Country: Belgium,Year: 2009,Num of Systems: 10,RMax: 10,RPeak: 8,Total Cores: 9,GDPpC: 3,HDI: 2,Q1: 5,Q2: 5,Q3: 5,Q4: 5,Top10: 4,cluster_2
418,Country: Singapore,Year: 2009,Num of Systems: 10,RMax: 9,RPeak: 10,Total Cores: 10,GDPpC: 5,HDI: 5,Q1: 8,Q2: 9,Q3: 9,Q4: 9,Top10: 6,cluster_2
419,Country: Bulgaria,Year: 2009,Num of Systems: 9,RMax: 9,RPeak: 10,Total Cores: 7,GDPpC: 10,HDI: 9,Q1: 10,Q2: 10,Q3: 10,Q4: 10,Top10: 10,cluster_2
420,Country: Hong Kong,Year: 2009,Num of Systems: 9,RMax: 8,RPeak: 7,Total Cores: 8,GDPpC: 6,HDI: 4,Q1: 7,Q2: 7,Q3: 8,Q4: 8,Top10: 7,cluster_2
421,Country: Ireland,Year: 2009,Num of Systems: 9,RMax: 9,RPeak: 10,Total Cores: 10,GDPpC: 1,HDI: 2,Q1: 8,Q2: 9,Q3: 9,Q4: 9,Top10: 8,cluster_2
422,Country: South Africa,Year: 2009,Num of Systems: 8,RMax: 8,RPeak: 9,Total Cores: 10,GDPpC: 10,HDI: 10,Q1: 9,Q2: 8,Q3: 7,Q4: 7,Top10: 9,cluster_2
423,Country: Slovenia,Year: 2009,Num of Systems: 8,RMax: 7,RPeak: 8,Total Cores: 9,GDPpC: 7,HDI: 6,Q1: 10,Q2: 10,Q3: 10,Q4: 10,Top10: 10,cluster_2
424,Country: Brazil,Year: 2009,Num of Systems: 7,RMax: 7,RPeak: 7,Total Cores: 7,GDPpC: 9,HDI: 10,Q1: 4,Q2: 3,Q3: 1,Q4: 2,Top10: 5,cluster_2
425,Country: Malaysia,Year: 2009,Num of Systems: 7,RMax: 10,RPeak: 9,Total Cores: 8,GDPpC: 9,HDI: 9,Q1: 9,Q2: 9,Q3: 7,Q4: 6,Top10: 9,cluster_2
426,Country: Russian Federation,Year: 2010,Num of Systems: 1,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 10,HDI: 10,Q1: 8,Q2: 6,Q3: 4,Q4: 1,Top10: 9,cluster_2
427,Country: Canada,Year: 2010,Num of Systems: 3,RMax: 2,RPeak: 1,Total Cores: 2,GDPpC: 4,HDI: 5,Q1: 1,Q2: 1,Q3: 2,Q4: 3,Top10: 1,cluster_2
428,Country: Italy,Year: 2010,Num of Systems: 2,RMax: 5,RPeak: 4,Total Cores: 5,GDPpC: 6,HDI: 8,Q1: 1,Q2: 1,Q3: 2,Q4: 2,Top10: 1,cluster_2
429,Country: Poland,Year: 2010,Num of Systems: 2,RMax: 4,RPeak: 3,Total Cores: 3,GDPpC: 9,HDI: 9,Q1: 6,Q2: 5,Q3: 4,Q4: 3,Top10: 8,cluster_2
430,Country: Sweden,Year: 2010,Num of Systems: 1,RMax: 2,RPeak: 2,Total Cores: 2,GDPpC: 2,HDI: 4,Q1: 4,Q2: 4,Q3: 6,Q4: 6,Top10: 4,cluster_2
431,Country: Saudi Arabia,Year: 2010,Num of Systems: 1,RMax: 1,RPeak: 2,Total Cores: 1,GDPpC: 9,HDI: 9,Q1: 10,Q2: 10,Q3: 10,Q4: 10,Top10: 10,cluster_2
432,Country: New Zealand,Year: 2010,Num of Systems: 3,RMax: 6,RPeak: 6,Total Cores: 5,GDPpC: 6,HDI: 6,Q1: 9,Q2: 8,Q3: 10,Q4: 10,Top10: 10,cluster_2
433,Country: India,Year: 2010,Num of Systems: 5,RMax: 5,RPeak: 5,Total Cores: 6,GDPpC: 10,HDI: 10,Q1: 3,Q2: 1,Q3: 1,Q4: 1,Top10: 4,cluster_2
434,Country: Switzerland,Year: 2010,Num of Systems: 4,RMax: 3,RPeak: 4,Total Cores: 3,GDPpC: 1,HDI: 1,Q1: 4,Q2: 5,Q3: 5,Q4: 5,Top10: 3,cluster_2
435,Country: Australia,Year: 2010,Num of Systems: 4,RMax: 3,RPeak: 3,Total Cores: 4,GDPpC: 2,HDI: 1,Q1: 2,Q2: 2,Q3: 3,Q4: 4,Top10: 2,cluster_2
436,Country: South Korea,Year: 2010,Num of Systems: 6,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 8,HDI: 7,Q1: 3,Q2: 2,Q3: 1,Q4: 4,Top10: 3,cluster_2
437,Country: Spain,Year: 2010,Num of Systems: 6,RMax: 6,RPeak: 6,Total Cores: 6,GDPpC: 7,HDI: 8,Q1: 1,Q2: 3,Q3: 3,Q4: 1,Top10: 1,cluster_2
438,Country: Norway,Year: 2010,Num of Systems: 5,RMax: 6,RPeak: 6,Total Cores: 6,GDPpC: 1,HDI: 1,Q1: 7,Q2: 7,Q3: 7,Q4: 7,Top10: 7,cluster_2
439,Country: Brazil,Year: 2010,Num of Systems: 8,RMax: 4,RPeak: 5,Total Cores: 4,GDPpC: 10,HDI: 10,Q1: 5,Q2: 3,Q3: 1,Q4: 2,Top10: 5,cluster_2
440,Country: Netherlands,Year: 2010,Num of Systems: 8,RMax: 7,RPeak: 8,Total Cores: 8,GDPpC: 3,HDI: 2,Q1: 2,Q2: 4,Q3: 5,Q4: 5,Top10: 2,cluster_2
441,Country: Belgium,Year: 2010,Num of Systems: 7,RMax: 7,RPeak: 7,Total Cores: 7,GDPpC: 6,HDI: 5,Q1: 5,Q2: 6,Q3: 6,Q4: 6,Top10: 5,cluster_2
442,Country: Singapore,Year: 2010,Num of Systems: 7,RMax: 9,RPeak: 9,Total Cores: 9,GDPpC: 5,HDI: 3,Q1: 8,Q2: 9,Q3: 9,Q4: 8,Top10: 6,cluster_2
443,Country: Denmark,Year: 2010,Num of Systems: 6,RMax: 8,RPeak: 7,Total Cores: 7,GDPpC: 1,HDI: 2,Q1: 6,Q2: 7,Q3: 7,Q4: 9,Top10: 6,cluster_2
444,Country: Finland,Year: 2010,Num of Systems: 10,RMax: 8,RPeak: 8,Total Cores: 8,GDPpC: 5,HDI: 4,Q1: 7,Q2: 8,Q3: 8,Q4: 7,Top10: 7,cluster_2
445,Country: Slovenia,Year: 2010,Num of Systems: 10,RMax: 9,RPeak: 10,Total Cores: 10,GDPpC: 8,HDI: 7,Q1: 10,Q2: 10,Q3: 10,Q4: 10,Top10: 10,cluster_2
446,Country: Ireland,Year: 2010,Num of Systems: 10,RMax: 10,RPeak: 10,Total Cores: 10,GDPpC: 3,HDI: 3,Q1: 10,Q2: 10,Q3: 8,Q4: 9,Top10: 9,cluster_2
447,Country: Austria,Year: 2010,Num of Systems: 9,RMax: 10,RPeak: 10,Total Cores: 10,GDPpC: 4,HDI: 6,Q1: 6,Q2: 6,Q3: 6,Q4: 6,Top10: 6,cluster_2
448,Country: Hong Kong,Year: 2010,Num of Systems: 9,RMax: 10,RPeak: 9,Total Cores: 9,GDPpC: 7,HDI: 6,Q1: 9,Q2: 9,Q3: 9,Q4: 8,Top10: 8,cluster_2
449,Country: Japan,Year: 2011,Num of Systems: 1,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 4,HDI: 6,Q1: 2,Q2: 1,Q3: 1,Q4: 1,Top10: 2,cluster_2
450,Country: United Kingdom,Year: 2011,Num of Systems: 1,RMax: 2,RPeak: 2,Total Cores: 2,GDPpC: 6,HDI: 4,Q1: 1,Q2: 1,Q3: 1,Q4: 3,Top10: 1,cluster_2
451,Country: France,Year: 2011,Num of Systems: 1,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 6,HDI: 7,Q1: 1,Q2: 3,Q3: 2,Q4: 2,Top10: 1,cluster_2
452,Country: Germany,Year: 2011,Num of Systems: 2,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 5,HDI: 1,Q1: 1,Q2: 1,Q3: 1,Q4: 1,Top10: 1,cluster_2
453,Country: Canada,Year: 2011,Num of Systems: 2,RMax: 2,RPeak: 3,Total Cores: 2,GDPpC: 3,HDI: 4,Q1: 2,Q2: 2,Q3: 4,Q4: 5,Top10: 2,cluster_2
454,Country: Poland,Year: 2011,Num of Systems: 3,RMax: 3,RPeak: 4,Total Cores: 5,GDPpC: 9,HDI: 8,Q1: 8,Q2: 6,Q3: 6,Q4: 4,Top10: 9,cluster_2
455,Country: Russian Federation,Year: 2011,Num of Systems: 3,RMax: 3,RPeak: 2,Total Cores: 3,GDPpC: 9,HDI: 9,Q1: 9,Q2: 7,Q3: 5,Q4: 1,Top10: 9,cluster_2
456,Country: Italy,Year: 2011,Num of Systems: 4,RMax: 4,RPeak: 3,Total Cores: 5,GDPpC: 7,HDI: 7,Q1: 3,Q2: 2,Q3: 3,Q4: 3,Top10: 3,cluster_2
457,Country: Australia,Year: 2011,Num of Systems: 3,RMax: 5,RPeak: 5,Total Cores: 6,GDPpC: 1,HDI: 1,Q1: 3,Q2: 3,Q3: 5,Q4: 6,Top10: 3,cluster_2
458,Country: South Korea,Year: 2011,Num of Systems: 7,RMax: 3,RPeak: 3,Total Cores: 3,GDPpC: 8,HDI: 7,Q1: 4,Q2: 4,Q3: 3,Q4: 5,Top10: 4,cluster_2
459,Country: Switzerland,Year: 2011,Num of Systems: 6,RMax: 4,RPeak: 4,Total Cores: 4,GDPpC: 1,HDI: 1,Q1: 5,Q2: 6,Q3: 6,Q4: 6,Top10: 4,cluster_2
460,Country: Sweden,Year: 2011,Num of Systems: 6,RMax: 5,RPeak: 5,Total Cores: 4,GDPpC: 2,HDI: 3,Q1: 6,Q2: 6,Q3: 7,Q4: 7,Top10: 6,cluster_2
461,Country: Ireland,Year: 2011,Num of Systems: 6,RMax: 8,RPeak: 8,Total Cores: 8,GDPpC: 3,HDI: 5,Q1: 10,Q2: 10,Q3: 10,Q4: 10,Top10: 10,cluster_2
462,Country: Saudi Arabia,Year: 2011,Num of Systems: 5,RMax: 6,RPeak: 7,Total Cores: 3,GDPpC: 8,HDI: 9,Q1: 10,Q2: 10,Q3: 10,Q4: 9,Top10: 10,cluster_2
463,Country: Israel,Year: 2011,Num of Systems: 5,RMax: 8,RPeak: 6,Total Cores: 6,GDPpC: 7,HDI: 6,Q1: 8,Q2: 8,Q3: 9,Q4: 9,Top10: 7,cluster_2
464,Country: Spain,Year: 2011,Num of Systems: 4,RMax: 7,RPeak: 6,Total Cores: 8,GDPpC: 7,HDI: 8,Q1: 3,Q2: 4,Q3: 4,Q4: 3,Top10: 3,cluster_2
465,Country: Taiwan,Year: 2011,Num of Systems: 9,RMax: 6,RPeak: 6,Total Cores: 7,,,Q1: 5,Q2: 5,Q3: 6,Q4: 6,Top10: 5,cluster_2
466,Country: India,Year: 2011,Num of Systems: 8,RMax: 9,RPeak: 8,Total Cores: 9,GDPpC: 10,HDI: 10,Q1: 4,Q2: 3,Q3: 2,Q4: 2,Top10: 5,cluster_2
467,Country: Austria,Year: 2011,Num of Systems: 8,RMax: 8,RPeak: 9,Total Cores: 7,GDPpC: 4,HDI: 5,Q1: 7,Q2: 8,Q3: 8,Q4: 8,Top10: 8,cluster_2
468,Country: Denmark,Year: 2011,Num of Systems: 8,RMax: 7,RPeak: 8,Total Cores: 8,GDPpC: 1,HDI: 2,Q1: 7,Q2: 8,Q3: 8,Q4: 10,Top10: 7,cluster_2
469,Country: Brazil,Year: 2011,Num of Systems: 7,RMax: 6,RPeak: 7,Total Cores: 6,GDPpC: 10,HDI: 10,Q1: 6,Q2: 5,Q3: 3,Q4: 4,Top10: 6,cluster_2
470,Country: Finland,Year: 2011,Num of Systems: 10,RMax: 9,RPeak: 10,Total Cores: 10,GDPpC: 4,HDI: 3,Q1: 8,Q2: 9,Q3: 9,Q4: 8,Top10: 8,cluster_2
471,Country: Belgium,Year: 2011,Num of Systems: 10,RMax: 10,RPeak: 9,Total Cores: 9,GDPpC: 5,HDI: 4,Q1: 6,Q2: 7,Q3: 7,Q4: 7,Top10: 6,cluster_2
472,Country: South Africa,Year: 2011,Num of Systems: 10,RMax: 10,RPeak: 10,Total Cores: 10,GDPpC: 10,HDI: 10,Q1: 10,Q2: 9,Q3: 8,Q4: 8,Top10: 10,cluster_2
473,Country: Singapore,Year: 2011,Num of Systems: 9,RMax: 10,RPeak: 10,Total Cores: 10,GDPpC: 2,HDI: 2,Q1: 9,Q2: 10,Q3: 10,Q4: 10,Top10: 8,cluster_2
474,Country: Japan,Year: 2012,Num of Systems: 1,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 3,HDI: 5,Q1: 2,Q2: 1,Q3: 1,Q4: 1,Top10: 2,cluster_2
475,Country: United Kingdom,Year: 2012,Num of Systems: 1,RMax: 1,RPeak: 1,Total Cores: 2,GDPpC: 5,HDI: 5,Q1: 1,Q2: 1,Q3: 2,Q4: 3,Top10: 1,cluster_2
476,Country: France,Year: 2012,Num of Systems: 1,RMax: 2,RPeak: 2,Total Cores: 1,GDPpC: 6,HDI: 7,Q1: 1,Q2: 3,Q3: 2,Q4: 2,Top10: 1,cluster_2
477,Country: Germany,Year: 2012,Num of Systems: 2,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 5,HDI: 2,Q1: 1,Q2: 1,Q3: 1,Q4: 1,Top10: 1,cluster_2
478,Country: Canada,Year: 2012,Num of Systems: 2,RMax: 3,RPeak: 3,Total Cores: 3,GDPpC: 3,HDI: 4,Q1: 2,Q2: 2,Q3: 4,Q4: 4,Top10: 2,cluster_2
479,Country: Russian Federation,Year: 2012,Num of Systems: 3,RMax: 3,RPeak: 2,Total Cores: 3,GDPpC: 9,HDI: 9,Q1: 9,Q2: 7,Q3: 6,Q4: 2,Top10: 9,cluster_2
480,Country: India,Year: 2012,Num of Systems: 3,RMax: 4,RPeak: 4,Total Cores: 6,GDPpC: 10,HDI: 10,Q1: 4,Q2: 2,Q3: 1,Q4: 1,Top10: 5,cluster_2
481,Country: Italy,Year: 2012,Num of Systems: 4,RMax: 2,RPeak: 3,Total Cores: 2,GDPpC: 6,HDI: 7,Q1: 3,Q2: 3,Q3: 3,Q4: 3,Top10: 3,cluster_2
482,Country: Australia,Year: 2012,Num of Systems: 3,RMax: 3,RPeak: 3,Total Cores: 3,GDPpC: 1,HDI: 1,Q1: 3,Q2: 4,Q3: 5,Q4: 6,Top10: 3,cluster_2
483,Country: Sweden,Year: 2012,Num of Systems: 4,RMax: 5,RPeak: 5,Total Cores: 5,GDPpC: 2,HDI: 3,Q1: 6,Q2: 6,Q3: 7,Q4: 8,Top10: 5,cluster_2
484,Country: Switzerland,Year: 2012,Num of Systems: 6,RMax: 5,RPeak: 6,Total Cores: 5,GDPpC: 1,HDI: 1,Q1: 5,Q2: 6,Q3: 6,Q4: 6,Top10: 4,cluster_2
485,Country: Poland,Year: 2012,Num of Systems: 5,RMax: 7,RPeak: 6,Total Cores: 6,GDPpC: 9,HDI: 8,Q1: 7,Q2: 6,Q3: 5,Q4: 5,Top10: 9,cluster_2
486,Country: South Korea,Year: 2012,Num of Systems: 5,RMax: 4,RPeak: 5,Total Cores: 4,GDPpC: 8,HDI: 6,Q1: 4,Q2: 3,Q3: 3,Q4: 5,Top10: 4,cluster_2
487,Country: Norway,Year: 2012,Num of Systems: 7,RMax: 6,RPeak: 7,Total Cores: 6,GDPpC: 1,HDI: 1,Q1: 8,Q2: 9,Q3: 8,Q4: 9,Top10: 8,cluster_2
488,Country: Saudi Arabia,Year: 2012,Num of Systems: 7,RMax: 6,RPeak: 4,Total Cores: 4,GDPpC: 7,HDI: 9,Q1: 10,Q2: 10,Q3: 9,Q4: 9,Top10: 10,cluster_2
489,Country: Finland,Year: 2012,Num of Systems: 6,RMax: 8,RPeak: 8,Total Cores: 8,GDPpC: 4,HDI: 3,Q1: 9,Q2: 10,Q3: 10,Q4: 10,Top10: 8,cluster_2
490,Country: Taiwan,Year: 2012,Num of Systems: 6,RMax: 8,RPeak: 8,Total Cores: 8,,,Q1: 5,Q2: 5,Q3: 6,Q4: 6,Top10: 6,cluster_2
491,Country: Brazil,Year: 2012,Num of Systems: 8,RMax: 7,RPeak: 7,Total Cores: 7,GDPpC: 10,HDI: 10,Q1: 6,Q2: 5,Q3: 3,Q4: 4,Top10: 6,cluster_2
492,Country: Spain,Year: 2012,Num of Systems: 8,RMax: 6,RPeak: 6,Total Cores: 7,GDPpC: 7,HDI: 7,Q1: 3,Q2: 4,Q3: 4,Q4: 3,Top10: 3,cluster_2
493,Country: Denmark,Year: 2012,Num of Systems: 10,RMax: 8,RPeak: 8,Total Cores: 9,GDPpC: 2,HDI: 2,Q1: 7,Q2: 8,Q3: 10,Q4: 8,Top10: 7,cluster_2
494,Country: Austria,Year: 2012,Num of Systems: 10,RMax: 9,RPeak: 9,Total Cores: 8,GDPpC: 4,HDI: 4,Q1: 8,Q2: 8,Q3: 8,Q4: 8,Top10: 8,cluster_2
495,Country: Belgium,Year: 2012,Num of Systems: 10,RMax: 9,RPeak: 9,Total Cores: 10,GDPpC: 4,HDI: 4,Q1: 6,Q2: 7,Q3: 7,Q4: 7,Top10: 6,cluster_2
496,Country: Mexico,Year: 2012,Num of Systems: 9,RMax: 10,RPeak: 10,Total Cores: 10,GDPpC: 10,HDI: 10,Q1: 10,Q2: 9,Q3: 8,Q4: 7,Top10: 10,cluster_2
497,Country: Israel,Year: 2012,Num of Systems: 9,RMax: 10,RPeak: 10,Total Cores: 9,GDPpC: 7,HDI: 6,Q1: 8,Q2: 8,Q3: 9,Q4: 10,Top10: 7,cluster_2
498,Country: Slovakia,Year: 2012,Num of Systems: 8,RMax: 10,RPeak: 10,Total Cores: 10,GDPpC: 8,HDI: 8,Q1: 10,Q2: 10,Q3: 10,Q4: 10,Top10: 10,cluster_2
499,Country: Japan,Year: 2013,Num of Systems: 1,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 6,HDI: 6,Q1: 2,Q2: 1,Q3: 2,Q4: 1,Top10: 2,cluster_2
500,Country: United Kingdom,Year: 2013,Num of Systems: 1,RMax: 2,RPeak: 1,Total Cores: 2,GDPpC: 6,HDI: 3,Q1: 1,Q2: 1,Q3: 1,Q4: 3,Top10: 1,cluster_2
501,Country: France,Year: 2013,Num of Systems: 1,RMax: 1,RPeak: 2,Total Cores: 1,GDPpC: 6,HDI: 8,Q1: 1,Q2: 3,Q3: 3,Q4: 2,Top10: 1,cluster_2
502,Country: Germany,Year: 2013,Num of Systems: 2,RMax: 1,RPeak: 1,Total Cores: 1,GDPpC: 5,HDI: 2,Q1: 1,Q2: 1,Q3: 1,Q4: 1,Top10: 1,cluster_2
503,Country: India,Year: 2013,Num of Systems: 2,RMax: 3,RPeak: 3,Total Cores: 3,GDPpC: 10,HDI: 10,Q1: 5,Q2: 2,Q3: 1,Q4: 1,Top10: 5,cluster_2
504,Country: Canada,Year: 2013,Num of Systems: 3,RMax: 4,RPeak: 4,Total Cores: 3,GDPpC: 3,HDI: 5,Q1: 2,Q2: 3,Q3: 4,Q4: 5,Top10: 2,cluster_2
505,Country: South Korea,Year: 2013,Num of Systems: 5,RMax: 5,RPeak: 5,Total Cores: 4,GDPpC: 8,HDI: 7,Q1: 4,Q2: 4,Q3: 2,Q4: 4,Top10: 4,cluster_2
506,Country: Switzerland,Year: 2013,Num of Systems: 5,RMax: 2,RPeak: 2,Total Cores: 2,GDPpC: 1,HDI: 1,Q1: 5,Q2: 7,Q3: 7,Q4: 7,Top10: 5,cluster_2
507,Country: Italy,Year: 2013,Num of Systems: 4,RMax: 3,RPeak: 3,Total Cores: 3,GDPpC: 8,HDI: 8,Q1: 3,Q2: 2,Q3: 3,Q4: 4,Top10: 3,cluster_2
508,Country: Australia,Year: 2013,Num of Systems: 4,RMax: 3,RPeak: 4,Total Cores: 5,GDPpC: 1,HDI: 2,Q1: 3,Q2: 3,Q3: 5,Q4: 5,Top10: 3,cluster_2
509,Country: Russian Federation,Year: 2013,Num of Systems: 3,RMax: 4,RPeak: 3,Total Cores: 4,GDPpC: 9,HDI: 10,Q1: 9,Q2: 7,Q3: 5,Q4: 2,Top10: 10,cluster_2
510,Country: Sweden,Year: 2013,Num of Systems: 3,RMax: 6,RPeak: 6,Total Cores: 5,GDPpC: 2,HDI: 4,Q1: 5,Q2: 6,Q3: 7,Q4: 8,Top10: 5,cluster_2
511,Country: Netherlands,Year: 2013,Num of Systems: 7,RMax: 7,RPeak: 7,Total Cores: 7,GDPpC: 3,HDI: 3,Q1: 4,Q2: 5,Q3: 6,Q4: 6,Top10: 4,cluster_2
512,Country: Brazil,Year: 2013,Num of Systems: 6,RMax: 7,RPeak: 6,Total Cores: 6,GDPpC: 10,HDI: 10,Q1: 6,Q2: 5,Q3: 3,Q4: 3,Top10: 7,cluster_2
513,Country: Norway,Year: 2013,Num of Systems: 6,RMax: 6,RPeak: 7,Total Cores: 7,GDPpC: 1,HDI: 1,Q1: 9,Q2: 9,Q3: 10,Q4: 9,Top10: 9,cluster_2
514,Country: Saudi Arabia,Year: 2013,Num of Systems: 5,RMax: 5,RPeak: 5,Total Cores: 5,GDPpC: 9,HDI: 9,Q1: 10,Q2: 9,Q3: 8,Q4: 9,Top10: 10,cluster_2
515,Country: Poland,Year: 2013,Num of Systems: 9,RMax: 7,RPeak: 8,Total Cores: 8,GDPpC: 10,HDI: 9,Q1: 7,Q2: 6,Q3: 5,Q4: 5,Top10: 9,cluster_2
